"id","listing_url","name","description","picture_url","zip_code","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","number_of_reviews","overall_rating","host_id","host_url","host_name","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified","host_total_listings_count"
912928164448901376,"https://www.airbnb.com/rooms/32696235","Lady Bird Lake Vista- Entire guest suite-1 bedroom","‘Lady Bird Lake Vista’ is a one bedroom + kitchenette located in the Holly neighborhood of East Austin.  This AirBnB is one of the few houses in Austin that has direct access to Lady Bird Lake. Includes use of pool, hot tub, outdoor gym & 2 stand up paddle boards.  Walk to award winning restaurants, taquerias, bars, food trucks, and art galleries.  If you are visiting Austin for fun or business, this lake view guest suite in an authentic - Keep Austin Weird- neighborhood has it all.","https://a0.muscache.com/pictures/hosting/Hosting-32696235/original/9a4ba707-19be-4424-9aff-8bc1f55cc91a.jpeg",78702,30.25222,-97.71659,"Private room",2,1,1,1,120,3,54,4.83,6795181,"https://www.airbnb.com/users/show/6795181","Lisa","2013-06-07","within an hour",100,90,1,1,3
716123885093059456,"https://www.airbnb.com/rooms/1107374734361579983","Cozy home near Airport, COTA, and Tesla","The nice home has a large master retreat with a spa-like oversized shower and walk-in closets.  It boasts a chef’s kitchen with amazing granite countertops that open to the family & dining room which overlooks the covered patio.  <br />Whether you’re a traveling nurse, engineers working at Tesla, or if you just want to get away and need a place to stay, this home will suit you.  Bring the whole family to this great place with lots of room for fun.","https://a0.muscache.com/pictures/miso/Hosting-1107374734361579983/original/3e5e694a-bf6f-4efe-a508-bc9510436db6.jpeg",78725,30.2289397521913,-97.5842815396728,"Entire home/apt",7,2,4,4,169,2,3,5,565398642,"https://www.airbnb.com/users/show/565398642","Vattanak","2024-03-04","within an hour",100,100,0,1,1
576687855709418496,"https://www.airbnb.com/rooms/17826920","Contemporary East Austin Cottage","This cottage is tucked away in a quiet corner of the popular and hip Holly/East Cesar Chavez neighborhood in East Austin. Located less than a mile to Downtown Austin, Lady Bird Lake, Rainey Street and minutes to Soco, Zilker Park and Barton Springs. It is super close to Austin's hot new restaurants, bars, music venues, nightlife and outdoor activities. Blocks away from Hike and Bike trail around Lady Bird Lake. Your cleaning fee means we do the cleaning, no crazy lists of chores for you to do.","https://a0.muscache.com/pictures/dc02f2f9-7962-4630-bc7a-ad602de6a288.jpg",78702,30.25293,-97.72258,"Entire home/apt",4,1,1,1,100,2,234,4.98,68114457,"https://www.airbnb.com/users/show/68114457","Sean","2016-04-20","within an hour",100,96,1,1,3
602877,"https://www.airbnb.com/rooms/996424897870078806","2 Unit Duplex Mins To DT Sleeps 24 w/Putt Putt!","This beautiful built new construction home is centrally located with easy access to some of Austin top destinations including Auditorium Shores for ACL! Also, located just minutes to S Congress and Downtown!<br /><br />Be one of the first guest to enjoy high-end designer finishes featuring 8 bedrooms with 16 beds to accommodate 24 total guests. The back yard is fully turfed featuring yard games, patio seating and a BBQ grill.<br /><br />This listing is for a DUPLEX, and you will have access to both identical sides.","https://a0.muscache.com/pictures/miso/Hosting-996424897870078806/original/5564ccdc-9e28-4e4d-af99-b172820d5713.jpeg",78745,30.2230300249622,-97.7718234000085,"Entire home/apt",16,5.5,8,0,403,30,2,5,39191637,"https://www.airbnb.com/users/show/39191637","Lee","2015-07-21","within an hour",100,99,1,1,88
580462092672411008,"https://www.airbnb.com/rooms/1085660200210692007","Hilltop Homestead with a view","Tucked away on acreage in eclectic East Austin, our homestead offers a unique getaway experience. You'll have access to our two thoughtfully updated 2/1 bungalows (sleeping up to 9) along with a saltwater plunge pool, sauna, & outdoor gym space. Both houses have stocked kitchens, full baths, & designated work spaces. You'll not only be able to take a hike on the nearby trails and make friends with some of our resident animals, but downtown and other Austin hot spots are just a short drive away.","https://a0.muscache.com/pictures/miso/Hosting-1084354742399149970/original/0f41a5ba-982a-45ff-a99f-ab5a97789ae2.jpeg",78721,30.27057,-97.67564,"Entire home/apt",9,2,4,5,450,2,3,5,485031,"https://www.airbnb.com/users/show/485031","Aj","2011-04-05","within a few hours",100,80,1,1,3
983770698573788800,"https://www.airbnb.com/rooms/695005403416777856","Royal Bleu 2BR Unit w Pool & 24hr Gym!","Have fun with the whole family at this stylish place. This unit is just minutes from the Domain, Q2 Soccer Stadium, and the Apple Campus. Also minutes from HEB Grocery Store, other shops and restaurant's. The 2nd Floor two-bedroom unit has a fully equipped kitchen, plenty of storage space, washer/dryer included, and features stainless steal GE appliances. The unit creates the ideal space for both relaxing, entertaining or working!  (the domain is 6 miles away/ 6th Str is 15 miles away)..","https://a0.muscache.com/pictures/miso/Hosting-695005403416777856/original/85e268cc-fd4e-44d1-870a-0be2358cb406.png",78729,30.43903,-97.7612,"Entire home/apt",5,2,2,2,66,2,56,4.77,464937017,"https://www.airbnb.com/users/show/464937017","Virginia","2022-06-18","within an hour",100,100,1,0,4
971783414371051904,"https://www.airbnb.com/rooms/933938454811929678","Mins to Austin most iconic eateries/bars/places!","The South Side: The Only Neighborhood That Still Screams Austin. If you want the truly unique Austin experience - aka the famous weird personality -, South Austin is where you want to be! <br /><br />Iconic Austin Bars (~3 mins):<br />Armadillo Den<br />Moontower Saloon<br />Lustre Pearl South<br />South Austin Beer Garden<br />Food trucks & live music: Thicket Food Park (~5 mins)<br /><br />Walking distance to parks, trails, and the green belt! For eateries, we have a list of favorites😋 Let me know if you want it!","https://a0.muscache.com/pictures/2a0bdba1-7d47-4893-af0c-5e22d707f796.jpg",78748,30.17346,-97.83533,"Entire home/apt",4,2.5,2,2,128,7,25,4.88,366836721,"https://www.airbnb.com/users/show/366836721","Kathleen","2020-09-10","within an hour",100,95,1,1,1
28382583,"https://www.airbnb.com/rooms/871021306977900708","Coziest Apartment Away From Home 5mi to dwtn","","https://a0.muscache.com/pictures/miso/Hosting-871021306977900708/original/1dfa67ac-4d65-471b-96d8-59276112d2fd.jpeg",78741,30.2185453719703,-97.7071441067938,"Entire home/apt",4,1,1,0,127,2,0,NA,428967682,"https://www.airbnb.com/users/show/428967682","H & H","2021-10-25","within an hour",100,100,0,1,19
1045100707772953216,"https://www.airbnb.com/rooms/769707384961170408","NEW | Contemporary 2BR In The Heart Of Austin","Enjoy a contemporary Austin experience at this south central spot. 15 minutes from the airport, a 10 minute drive from downtown, 5 minutes from south congress, and some of the best taco shops that Austin provides.<br /><br />Our completely furnished home offers two memory foam queen beds, a coach that feels like you’re sleeping on a cloud, and a doggy bed for your furry friends.<br /><br />We supply fast gig speed (G-fiber), desks, and a computer for business.","https://a0.muscache.com/pictures/miso/Hosting-769707384961170408/original/8ea25181-1409-4878-86ee-986b4fc60dd0.jpeg",78745,30.204476,-97.7877517,"Entire home/apt",4,1,2,3,86,2,35,4.86,94367002,"https://www.airbnb.com/users/show/94367002","Danny","2016-09-09","within an hour",100,100,0,1,2
1064707905213231360,"https://www.airbnb.com/rooms/857340947783475806","Luxe Condo in Downtown Austin|Gym|Pool","This 1 bedroom, 1 bath is located at the brand new Condominium Building steps from the Rainy Street District. The unit faces East towards the Colorado River and accommodates up to 4 guests with a king bed and pull out sofa. It is an ideally-located condo with full amenities - rooftop pool with the best views of Austin, access to 10th floor full fitness center with Peloton Bikes, outdoor workout area, common working/entertaining spaces, in unit washer & dryers, a full kitchen and trash service.","https://a0.muscache.com/pictures/prohost-api/Hosting-857340947783475806/original/43eb6e7e-0dc9-4781-8929-04d2e6f90949.jpeg",78701,30.2552623354672,-97.7393501032939,"Entire home/apt",4,1,1,2,150,2,28,4.96,114422088,"https://www.airbnb.com/users/show/114422088","French Cowboys Management","2017-02-01","within an hour",100,99,1,1,130
2273233,"https://www.airbnb.com/rooms/51984722","Cozy East Austin Haven | Private Yard | 2BR Gem","Step into our Cozy East Austin Haven! Whether you're here for business or leisure, we've got your needs covered. Unwind in the private backyard and enjoy a game of cornhole or ladderball. Alternatively, fire up the WiFi for work or a relaxed Netflix session. Our bungalow offers a sleek and modern atmosphere equipped with all the essentials. Make it your temporary haven away from home.","https://a0.muscache.com/pictures/a01634de-bee4-4945-b4df-f1fe26f8e936.jpg",78721,30.26885,-97.68467,"Entire home/apt",4,2,2,2,113,2,111,4.94,6896673,"https://www.airbnb.com/users/show/6896673","Cynthia","2013-06-13","within an hour",100,98,1,1,3
1065915052753959424,"https://www.airbnb.com/rooms/48483409","Remote Working Oasis - Pet Friendly Home w/Office","Spacious 3B1B conveniently optimized for remote working or retired individuals/couples seeking a quiet retreat close to all the Austin action. 2 min to H-E-B (grocery store), 3 min to Mary Moore Searight Park, 5 min to Southpark Meadows (retail/restaurants), 10 min to SoCo, 10 min to Sunset Valley.<br /><br />Cozy living room with vintage record player/radio+mini bar. Bedrooms each contain memory foam mattress, 42"" TV w/AppleTV, dresser+closet. Office for two. Two off-street parking spots. Pet friendly.","https://a0.muscache.com/pictures/0be1ae09-f681-4f66-9c11-d2ba9c8c9b3e.jpg",78748,30.18549,-97.81254,"Entire home/apt",5,1,3,2,103,1,82,4.94,67795295,"https://www.airbnb.com/users/show/67795295","Aaron","2016-04-18","within an hour",100,100,1,1,3
660299192192226432,"https://www.airbnb.com/rooms/49587828","The Austin Suite -Convenient, Affordable, Friendly","Enjoy a private suite  just minutes from downtown Austin. Here you'll find the comforts of home along with a peaceful nights rest. A dedicated workstation allows for focused work, while the outside patio provides a great place to enjoy the afternoon sun. Enjoy warm coffee in the morning and kick back with movies/television in the evening. 10 minutes from downtown Austin, 10 minutes from the Domain, and 15 minutes from the airport. I look forward to welcoming you to Texas!","https://a0.muscache.com/pictures/e3411bf2-51c7-4805-867c-3bbdc2609f49.jpg",78753,30.34645,-97.68961,"Entire home/apt",2,1,1,1,62,2,151,4.92,42244721,"https://www.airbnb.com/users/show/42244721","Marc","2015-08-23","within an hour",100,100,1,1,1
988984832964948480,"https://www.airbnb.com/rooms/700669261299122407","Luxury 1BD w/Balcony, Rooftop Pool, Rainey St","Looking for a place to crash while in Austin?  Whatever is drawing you to downtown ATX, we're here to make your experience everything and more! <br />Steps away from Lady Bird Lake with trails for jogging, vendors to rent a paddle board, Rainey Street for bar-hopping, live music & food trucks. Congress Avenue Bridge for bat watching, Texas Capitol, Convention Center. <br />Beautiful views, clean rooms & an extremely responsive host will make you feel right at home.","https://a0.muscache.com/pictures/miso/Hosting-700669261299122407/original/f57e87f8-5375-4757-984d-4ef9077ccacb.jpeg",78701,30.2564542,-97.738827,"Entire home/apt",4,1,1,2,167,2,93,4.95,244121753,"https://www.airbnb.com/users/show/244121753","Nils","2019-02-19","within an hour",100,99,1,1,7
26816767,"https://www.airbnb.com/rooms/765918144718920984","Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool","Austin is known for its quirky nature and hodgepodge of musical and cultural tastes — and you can see it all from the comfort of the resort. You’re conveniently located just minutes from local attractions, diverse eateries, and vibrant venues.<br /><br />Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool<br />• Size: 647 - 774<br />• Kitchen: Full<br />• Baths: 1<br />• Accommodates: 4 Guests<br />• Beds: King Bed - 1  Queen Sleeper Sofa - 1","https://a0.muscache.com/pictures/prohost-api/Hosting-765918144718920984/original/9ec71dbc-6911-4f64-9f05-6af8409ee665.jpeg",78703,30.2748812,-97.757196,"Entire home/apt",4,1,1,2,227,2,0,NA,411546857,"https://www.airbnb.com/users/show/411546857","Anna","2021-07-07","within a day",87,25,1,1,726
1017429074418603520,"https://www.airbnb.com/rooms/881892845255138214","Kid-friendly, 3 Bedroom w/ Greenbelt Views","Relax with the whole family at this peaceful place close to everything that Austin has to offer. <br /><br />Alternatively, enjoy a little peace and tranquillity without ever having to leave. The back patio offers views/access to the Williamson creek greenbelt.","https://a0.muscache.com/pictures/miso/Hosting-881892845255138214/original/1d6e5bac-a43f-4041-99fb-b1376210c050.jpeg",78745,30.2051533099772,-97.7655634814121,"Entire home/apt",6,2,3,4,192,3,13,5,77126646,"https://www.airbnb.com/users/show/77126646","Stuart","2016-06-11","within a few hours",100,92,0,1,2
826750,"https://www.airbnb.com/rooms/52772235","Luxury Home 5 acres - Amazing Views and Location","Welcome to our newly renovated private 5 acre retreat 5 mins from restaurants, movie theaters, bars, and 18 mins from downtown Austin.  Enjoy spectacular views of the surrounding area, as well as 11 foot glass sliding doors.  Gather around our campfire site with a roaring fire and views for miles.  Enjoy a fully fenced property with kids playground and a basketball court.  The spacious 3 bedroom 3.5 bath has an open floor plan, is great for entertaining, and is the perfect place for the holidays","https://a0.muscache.com/pictures/miso/Hosting-52772235/original/d28755f3-c9a9-47b1-96b7-c2b60b350a30.jpeg",78737,30.1661,-97.97145,"Entire home/apt",10,3.5,4,5,500,3,3,3.67,5053597,"https://www.airbnb.com/users/show/5053597","Ashton","2013-02-11","N/A",NA,NA,0,1,1
